pf,      49998
pf,      68530
pf,     100000
pf,      99824
pf,      52406
pf,     100000
pf,      71918
pf,      49846
pf,      80550
pf,      75964
pf,      68647
pf,      49846
pf,      68559
pf,      99910
pf,      49998
pf,     100000
pf,      49998
pf,      76360
pf,     100000
pf,      35060
pf,     100000
pf,     100000
pf,     100000
pf,      49998
pf,      76196
pf,      49998
pf,     100000
pf,      68452
