od,    2.33678e+06,              2,       0.163163
od,    2.91067e+06,        63.7033,        15.6323
od,    4.95351e+07,        63.5613,        27.7426
od,    3.30069e+06,        5.12928,       0.073717
od,         558807,        61.9076,       0.636432
od,    1.23689e+07,        38.8699,       0.286655
od,    1.58511e+07,        63.9996,        18.8691
od,         349721,          51.52,       0.196808
od,    2.02725e+06,        9.09803,      0.0233968
od,    3.92888e+06,        63.5588,        18.4688
od,    2.86927e+06,        63.7214,         15.598
od,         372149,        52.7414,       0.409046
od,    3.76681e+06,        63.8018,        16.1722
od,         590766,        63.0002,       0.850702
od,    1.25702e+07,        8.53916,        2.96005
od,    2.51074e+07,        63.5864,        15.8067
od,    2.94295e+06,        61.9867,      0.0540916
od,    3.52145e+06,        61.9784,       0.351159
od,    1.36248e+07,        12.9151,      0.0310278
od,    1.63634e+07,        63.9965,        24.4896
od,    2.97388e+07,        29.7411,       0.516138
od,    1.28267e+07,        38.2351,       0.536775
od,    2.89204e+06,        49.8898,       0.370267
od,    3.22943e+06,        2.58496,       0.403474
od,    2.25106e+06,        61.9196,       0.339539
od,    6.00469e+06,             63,          22.21
od,    1.27389e+07,        16.5722,       0.367847
od,    4.59521e+06,        63.8018,        16.2473
