pd,      50236
pd,      68805
pd,     100000
pd,      99976
pd,      50462
pd,     100000
pd,      67371
pd,      49983
pd,      75682
pd,      75385
pd,      68820
pd,      49983
pd,      68739
pd,      99988
pd,      50236
pd,     100000
pd,      50236
pd,      75235
pd,     100000
pd,      34642
pd,     100000
pd,     100000
pd,     100000
pd,      50236
pd,      75218
pd,      50236
pd,     100000
pd,      68727
