of ,    1.30164e+08,              2,       0.252575
of ,    2.48073e+08,        29.7724,        12.9344
of ,    1.62594e+08,        30.6917,        13.9131
of ,    2.26523e+07,        29.9262,        12.5121
of ,     1.8762e+08,        29.6865,        12.3584
of ,    1.11579e+08,             31,        14.6623
of ,    3.16892e+08,        31.9944,        16.1514
of ,    9.78371e+07,        29.6865,        12.2092
of ,    9.01707e+07,             31,         25.718
of ,    2.41015e+07,             31,        16.9648
of ,    1.17459e+08,        31.0241,        13.4457
of ,    8.44644e+07,        28.9542,        5.28766
of ,    5.68656e+08,             31,        14.6121
of ,    1.41576e+08,        31.7966,        14.5672
of ,    1.44429e+08,        31.7996,        14.5989
of ,    5.63038e+08,        31.9944,        21.9539
of ,    4.76065e+07,        29.6865,        24.6969
of ,    4.49785e+07,             31,        16.9053
of ,    3.20537e+08,             31,        14.4897
of ,     1.4555e+08,        31.8281,        14.8248
of ,    3.17446e+07,        29.8454,       0.495422
of ,    1.01055e+08,        20.9997,        0.55215
of ,      1.344e+08,        29.4918,        7.45521
of ,    1.19289e+08,        31.9944,        16.5162
of ,    1.79334e+08,        31.9083,        14.9686
of ,    2.33958e+06,        20.9985,       0.532988
of ,    8.64399e+07,        31.1522,        14.7191
of ,    2.06575e+06,             31,        11.4865
