ol ,    3.31074e+08,              1,    0.000325595
ol ,    1.15742e+09,        62.9394,        22.1125
ol ,    6.79359e+08,        62.9058,        22.6895
ol ,    6.11748e+07,        61.9054,        20.6763
ol ,    4.12306e+08,        61.9061,        47.6572
ol ,    2.50038e+08,        61.9972,        23.9066
ol ,    4.19421e+08,        63.6476,        25.1325
ol ,    2.43844e+08,        61.9054,        27.6666
ol ,    4.74714e+08,             63,        33.0868
ol ,    4.25486e+08,        62.9054,        25.2669
ol ,     5.6905e+08,        63.0031,        20.4262
ol ,    3.61489e+08,        61.9039,        13.1207
ol ,    7.52805e+08,        62.9566,        26.6128
ol ,    1.59179e+08,        62.1228,        17.1723
ol ,    1.63043e+08,        62.1224,        17.1808
ol ,    1.03841e+09,        63.6475,        38.7462
ol ,    2.37898e+08,        61.9054,        37.6246
ol ,    9.77916e+08,             63,        21.1239
ol ,    4.54019e+08,             63,        25.0542
ol ,    1.10533e+09,         63.997,         36.079
ol ,    1.82616e+08,        23.7857,     0.00833243
ol ,    8.49085e+07,              1,    0.000150584
ol ,    4.82117e+08,        61.8549,         15.539
ol ,    3.59843e+08,        63.7016,         17.171
ol ,    3.62619e+08,        63.1266,        17.0698
ol ,    1.10449e+07,              1,    0.000277124
ol ,    5.30262e+08,        63.0185,        24.3751
ol ,     1.2793e+07,        61.8555,        23.1054
