of ,     1.1644e+08,              2,       0.253607
of ,    2.63807e+08,        29.7724,        12.9417
of ,    3.20732e+08,        30.6901,        13.8539
of ,    1.12349e+08,             31,         13.062
of ,    1.00202e+08,        30.4594,         25.918
of ,     1.1131e+08,             31,        14.6473
of ,     3.1644e+08,        31.9944,        16.1553
of ,    7.55144e+07,        29.6865,        12.2336
of ,    7.84734e+07,             31,        25.2523
of ,    4.11425e+07,             31,        17.4898
of ,    1.60148e+08,        31.0241,        13.4446
of ,    6.19157e+07,        28.9542,        5.29967
of ,    3.94204e+08,             31,        14.5895
of ,     5.6244e+07,        31.7954,        14.3541
of ,    6.45416e+07,        31.7975,        14.3748
of ,    5.61183e+08,        31.9944,        21.9385
of ,    4.77194e+07,        29.6865,        24.6848
of ,    4.49048e+07,             31,        16.8902
of ,    4.84971e+08,             31,        14.4973
of ,    1.13316e+08,        31.7815,        14.8641
of ,    3.17509e+07,        29.8453,       0.496605
of ,    8.06067e+07,        20.9998,       0.550092
of ,    1.68096e+08,        29.4918,        7.47624
of ,    1.25948e+08,        31.3988,        9.71301
of ,    1.59311e+08,        31.9025,        14.9598
of ,    2.33978e+06,        20.9988,       0.537236
of ,    2.03657e+08,        31.2204,        16.8464
of ,    2.55703e+06,             31,        11.4936
