om ,    1.64315e+09,              0,              0
om ,    9.09073e+10,         58.442,        44.5489
om ,    1.36909e+11,              1,    0.000515982
om ,    1.96192e+10,              0,              0
om ,    1.20071e+10,              0,              0
om ,    2.65495e+10,              0,              0
om ,    1.09482e+10,              0,              0
om ,    1.22919e+10,              0,              0
om ,    6.34093e+10,              0,              0
om ,    6.58798e+09,              0,              0
om ,    4.69003e+10,              0,              0
om ,    7.86991e+10,              0,              0
om ,    1.85319e+11,        2.58496,    2.59519e-06
om ,    4.52946e+09,              0,              0
om ,    5.38829e+09,              0,              0
om ,    3.17182e+10,              0,              0
om ,    4.39908e+10,              0,              0
om ,     1.9257e+10,              0,              0
om ,    3.91537e+10,              0,              0
om ,    8.20935e+10,              0,              0
om ,     3.1362e+10,              0,              0
om ,    4.41007e+10,              0,              0
om ,    2.80226e+09,              0,              0
om ,    5.26535e+09,              0,              0
om ,    8.21575e+09,              1,    1.35286e-06
om ,    2.47379e+09,              0,              0
om ,    5.44797e+10,              0,              0
om ,    2.76297e+09,              0,              0
