of  ,    1.17145e+08,         30.585,          7.155
of  ,        -586872,             63,        26.8517
of  ,    2.26462e+08,        58.7724,        28.9314
of  ,    1.71758e+08,         62.964,        32.4553
of  ,    7.78409e+07,        62.9483,        28.8293
of  ,     7.9604e+07,             63,        57.7253
of  ,    3.31574e+07,             63,        36.1249
of  ,    2.35654e+08,         63.643,        35.7305
of  ,     2.7361e+07,        62.9636,        31.0566
of  ,    7.07757e+07,             63,        53.7254
of  ,    1.54184e+07,             29,       0.748529
of  ,    2.50885e+07,             37,         3.8137
of  ,    7.80655e+07,        63.0023,         30.738
of  ,    3.46066e+08,             63,        38.2282
of  ,    2.05416e+07,         63.613,        36.7987
of  ,    2.05888e+07,        63.6135,        36.8451
of  ,    1.28496e+08,        63.6429,         46.844
of  ,    7.89554e+07,        62.9636,        56.6534
of  ,    4.08199e+07,             63,        35.0228
of  ,    2.03922e+08,             63,        31.3073
of  ,    2.66808e+08,             63,        26.4436
of  ,    2.58142e+07,             63,        37.2167
of  ,    2.05275e+07,        61.8057,         6.0148
of  ,    1.99509e+08,        61.9069,        19.0963
of  ,    2.93539e+07,         63.643,          37.53
of  ,    6.10089e+07,         63.642,        37.3447
of  ,        -884272,        61.8057,        5.66612
of  ,    5.23558e+08,             63,        28.6009
