il  ,    2.24964e+08,        61.9527,        19.3928
il  ,    2.22602e+07,        62.8561,        7.81347
il  ,    7.63124e+08,        61.9371,        19.4847
il  ,     3.2262e+08,        62.9986,        30.2423
il  ,    1.68544e+08,        61.9144,        20.2963
il  ,    3.70243e+08,         62.891,        23.3054
il  ,    1.81853e+08,        61.9972,        24.8796
il  ,     2.3734e+08,         63.643,        25.8583
il  ,    1.77632e+08,        61.9054,        19.4801
il  ,    2.11686e+08,             63,        35.0033
il  ,     1.6568e+08,              0,              0
il  ,     1.3969e+08,              0,              0
il  ,     3.6197e+08,        63.0031,        19.5431
il  ,    1.44017e+08,        61.9518,        25.0565
il  ,    1.59602e+08,        62.1191,        14.3168
il  ,    1.61413e+08,        62.1218,        14.3635
il  ,    7.47453e+08,         63.643,        37.3681
il  ,    5.30587e+07,        61.9054,        37.5667
il  ,      5.234e+08,             63,        22.5999
il  ,     3.0978e+08,             63,        24.6623
il  ,    3.09012e+08,        62.9986,        24.9773
il  ,    1.64548e+08,        61.9513,        24.8155
il  ,    1.30393e+08,        61.9068,        12.2826
il  ,    3.61856e+08,        61.8594,        12.5026
il  ,    1.58999e+08,        62.1211,        14.2856
il  ,    1.55589e+08,        62.1243,        14.2641
il  ,    1.40509e+07,        61.8073,        6.30184
il  ,    3.01341e+08,        63.0151,        25.0774
