ol ,    3.89123e+08,              1,    0.000299033
ol ,    1.17403e+09,        62.9394,        22.1165
ol ,    1.16429e+09,        62.9058,        22.6655
ol ,    3.97423e+08,             63,          20.97
ol ,    1.31185e+09,        59.8138,        45.7697
ol ,    2.49693e+08,        61.9972,        23.8815
ol ,    4.15888e+08,        63.6472,        25.1691
ol ,    1.87207e+08,        61.9054,        27.7233
ol ,    3.50399e+08,             63,        32.2881
ol ,    4.24854e+08,        62.9054,         25.909
ol ,    7.39674e+08,        63.0031,        20.4283
ol ,    3.77863e+08,        61.9039,        13.1614
ol ,    6.03394e+08,        62.9566,        26.5688
ol ,    4.13457e+08,        63.6301,        17.2345
ol ,    5.10424e+08,          63.63,        17.2942
ol ,    1.03435e+09,        63.6463,         38.727
ol ,    2.38779e+08,        61.9054,        37.6509
ol ,    9.37956e+08,             63,        21.0202
ol ,    4.78075e+08,             63,        25.0982
ol ,     1.1869e+09,         63.993,        36.2195
ol ,    2.98663e+08,        21.7499,      0.0086203
ol ,    7.57466e+07,              1,    0.000174692
ol ,    6.17092e+08,        61.8549,         15.503
ol ,    1.76832e+08,        61.9572,      0.0201396
ol ,    3.62074e+08,        63.1257,        17.0842
ol ,    1.08677e+07,              1,    0.000256025
ol ,    8.30641e+08,        63.0246,        22.8551
ol ,    1.54284e+07,        61.8555,        23.0557
