Herbie 2.0 with seed 2023319
Find help on https://herbie.uwplse.org/, exit with Ctrl-C
Job ff9183e262ec4131462dfb94bb4f8a6d0e473fa5 started:
  improve (FPCore (x y z) :precision binary64 (fabs (- (/ (+ x 4.0) y) (* (/ x y) z))))...
Warning: 20.8% of points produce a very large (infinite) output. You may want to add a precondition.
See <https://herbie.uwplse.org/doc/2.0/faq.html#inf-points> for more.
8.318890490467107e+44,2.0999336240349275e-36,0.0,1.0,0.0,2.0999336240349275e-36,2.0999336240349275e-36
-1.4881424013410216e-231,1.3539735588781287e+126,-1.0157911172178555e-92,1.0,7.502296559317721e-219,1.3539735588781287e+126,1.3539735588781287e+126
1.034989774651293e+146,2.0551448124090487e+170,-1.5479929789226294e+201,1.3276189494343742e-31,1.0,1.5479929789226294e+201,1.5479929789226294e+201
2.5624490585528734e+112,+inf.0,-inf.0,+nan.0,+nan.0,+inf.0,+inf.0
3.2939568378001104e-10,1.0329249588554995e-21,3.969885461849738e-301,1.0,3.8433435341212465e-280,1.0329249588554995e-21,1.0329249588554995e-21
-3.419109313941921e+133,-1.5071861872051428e+264,-1.1066221354879773e+193,1.0,7.342305448937579e-72,-1.5071861872051428e+264,-1.5071861872051428e+264
2.5879722041321845e-8,3.454783483024332e+203,+inf.0,0.0,+nan.0,-inf.0,-inf.0
-1.028596839070027e-241,8.013738728060298e-53,-0.0,1.0,0.0,8.013738728060298e-53,8.013738728060298e-53
5.650185810428579e+89,7.354610441331963e-160,3.0297995037179918e+54,2.4274247957024275e-214,1.0,-3.0297995037179918e+54,-3.0297995037179918e+54
6.865380362187272e+124,8.238812555798574e+192,5.830137588548952e+228,1.4131420452204303e-36,1.0,-5.830137588548952e+228,-5.830137588548952e+228
1.2869599203497567e-78,3.5196501232737505e+80,1.3555439212951536e+157,2.596485490422843e-77,1.0,-1.3555439212951536e+157,-1.3555439212951536e+157
8.545482950750901e-163,3.594865527169377e+253,2.0771937245012177e-172,1.0,0.0,3.594865527169377e+253,3.594865527169377e+253
8.795247431880203e+57,9.261407068364756e+215,-7.905872378831941e+286,1.1714592172221592e-71,1.0,7.905872378831941e+286,7.905872378831941e+286
-6.784690512751873e-217,4.296611300294245e+62,-2.743546919137024e+96,1.5660790308793894e-34,1.0,2.743546919137024e+96,2.743546919137024e+96
-3.4258765511947415e+279,-3.0314000871200163e-15,4.91666049992316e-72,1.0,1.621910786640584e-57,-3.0314000871200163e-15,-3.0314000871200163e-15
2.7656415022811833e-250,8.719476221102072e-130,-0.0,1.0,0.0,8.719476221102072e-130,8.719476221102072e-130
3.94912342567918e-293,9.637170000904424e+162,9.761547558912748e+65,1.0,1.0129060251086835e-97,9.637170000904424e+162,9.637170000904424e+162
7.625762975595053e+71,1.2049170603540166e-30,4.844544861638865e+147,2.4871625607083434e-178,1.0,-4.844544861638865e+147,-4.844544861638865e+147
-1.315318698405821e+59,-7.734389964229165e+111,-1.0827466788617303e+45,1.0,1.3999121894154977e-67,-7.734389964229165e+111,-7.734389964229165e+111
-1.5034362041362636e+196,-9.745498835117772e+268,1.4350918698211356e-7,1.0,1.4725689203817886e-276,-9.745498835117772e+268,-9.745498835117772e+268
1.0961986436731848e-122,1.794137651895688e+246,2.1769524839999547e+20,1.0,1.2133698223766633e-226,1.794137651895688e+246,1.794137651895688e+246
2.5531263881496877e-102,1.456552428222692e-221,0.0,1.0,0.0,1.456552428222692e-221,1.456552428222692e-221
-3.097324666397101e-79,2.672383190613681e-262,0.0,1.0,0.0,2.672383190613681e-262,2.672383190613681e-262
-6.333620046517227e+75,-inf.0,-inf.0,+nan.0,+nan.0,+nan.0,+inf.0
-4.5067470055802134e+47,-inf.0,-1.4956686322222418e+213,+nan.0,0.0,-inf.0,-inf.0
2.1202058789072165e+142,3.5403621897760826e+150,-11770792927720.89,1.0,3.3247425819066716e-138,3.5403621897760826e+150,3.5403621897760826e+150
1.6337262676503784e+239,+inf.0,-inf.0,+nan.0,+nan.0,+inf.0,+inf.0
-3.2111055790894855e-40,2.9175734508005602e+292,-7.974766549005837e+48,1.0,2.7333558806609036e-244,2.9175734508005602e+292,2.9175734508005602e+292
5.442325777089388e+265,6.070373790262021e+210,4.8372247866137077e+141,1.0,7.968578136610785e-70,6.070373790262021e+210,6.070373790262021e+210
-8.219887928845538e+257,-2.9926543264862075e+286,+inf.0,0.0,+nan.0,-inf.0,-inf.0
-5.45905672712273e+248,-inf.0,-inf.0,+nan.0,+nan.0,+nan.0,+inf.0
-6697168002.653328,-1.4787352718011569e+195,-1.1488448945608462e+276,1.2871496220265777e-81,1.0,1.1488448945608462e+276,1.1488448945608462e+276
3.278401405956451e+46,1.2399604767045534e+183,1.022083452394056e+41,1.0,8.242871217237907e-143,1.2399604767045534e+183,1.2399604767045534e+183
1.2502756467424884e-37,2.5318443590675297e-71,4.066068532518111e+25,6.22676263033757e-97,1.0,-4.066068532518111e+25,-4.066068532518111e+25
2.4896513026891557e-15,2.4948140955387096e+306,-inf.0,0.0,+nan.0,+inf.0,+inf.0
5.150153976295403e+183,1.8524906679311047e+20,-5.0069935854879704e-104,1.0,2.702844161196165e-124,1.8524906679311047e+20,1.8524906679311047e+20
-1.1040915105960126e+282,-6.204752816779976e+262,-3.7836129751212646e+160,1.0,6.097927003456057e-103,-6.204752816779976e+262,-6.204752816779976e+262
-9.508040545713557e-288,3.0283440330827243e+220,-1.081257720383705e-23,1.0,3.570458668406413e-244,3.0283440330827243e+220,3.0283440330827243e+220
7.930564657014015e-220,6.458160428216658e+222,1.9493317222649622e+63,1.0,3.018400895939413e-160,6.458160428216658e+222,6.458160428216658e+222
1.7780671105090985e-245,2.9633427070528803e+271,1.3167214794870855e+75,1.0,4.443365515413499e-197,2.9633427070528803e+271,2.9633427070528803e+271
-2.144766931084046e+194,-1.2245793098777019e+232,-inf.0,0.0,+nan.0,+inf.0,+inf.0
7.003230090057106e-43,1.9370920519345467e-164,0.0,1.0,0.0,1.9370920519345467e-164,1.9370920519345467e-164
-1.207269971326033e+280,-206160782.44209862,-1.8900296905196475e-13,1.0,9.16774600935788e-22,-206160782.44209862,-206160782.44209862
-1.1663220887635954e+36,-2.3256310097314978e-139,-7.509876714e-315,1.0,3.229178095194462e-176,-2.3256310097314978e-139,-2.3256310097314978e-139
-6.403316675478138e-267,6.48270100652335e+121,-0.0,1.0,0.0,6.48270100652335e+121,6.48270100652335e+121
-6.892621690348937e-283,2.2372431712918377e+75,-0.0,1.0,0.0,2.2372431712918377e+75,2.2372431712918377e+75
1.4066977219839348e-263,6.295995034733019e+163,203742248.2899651,1.0,3.236061133561627e-156,6.295995034733019e+163,6.295995034733019e+163
1.3480001902893365e+225,7.261559545828832e+293,-3.960949939766266e+81,1.0,5.4546821722910825e-213,7.261559545828832e+293,7.261559545828832e+293
-1.2496511158136568e-276,6.38765365496115e-169,-1.578371154331456e-260,1.0,2.4709717207437663e-92,6.38765365496115e-169,6.38765365496115e-169
-1.3807735757013137e+137,-3.4925771195521e+132,-2.5044406464680427e+126,1.0000007170757743,7.17075774310443e-7,-3.4925746151114534e+132,-3.4925746151114534e+132
-2.991216156574371e-217,1.6815652147024285e+83,3.710515181005715e+167,4.5318914831838775e-85,1.0,-3.710515181005715e+167,-3.710515181005715e+167
1.8893276888693488e+290,1.9280835767992638e-13,3.8828361695945947e+173,4.965657814505664e-187,1.0,-3.8828361695945947e+173,-3.8828361695945947e+173
-348672172453975.3,-3.998144961523599e+290,-2.9076577095180177e+138,1.0,7.272516973496573e-153,-3.998144961523599e+290,-3.998144961523599e+290
1.5148914048154844e+181,1.4821403684253882e+278,1.8233714610628816e+189,1.0,1.2302285936655339e-89,1.4821403684253882e+278,1.4821403684253882e+278
8.3954838375124e+302,+inf.0,-inf.0,+nan.0,+nan.0,+inf.0,+inf.0
2.0387684681194668e-169,9.066231204193755e-250,9.12555059930399e-284,1.0,1.0065428945913927e-34,9.066231204193755e-250,9.066231204193755e-250
4.490924917992879e+284,8.155597158762289e+173,+inf.0,0.0,+nan.0,-inf.0,-inf.0
-1.209843845015411e-11,2.0589633381160993e+168,-9.326418365580221e+234,2.2076677856473212e-67,1.0,9.326418365580221e+234,9.326418365580221e+234
-1.1035701010493375e-30,3.3909977754257104e-307,4.58210778028603e-128,7.400519450928397e-180,1.0,-4.58210778028603e-128,-4.58210778028603e-128
-1.0050984049721232e+123,-2.3153196116693352e+256,+inf.0,0.0,+nan.0,-inf.0,-inf.0
5.887188576630181e-49,1.1004406830522452e+168,-5.847249129661536e+276,1.8819801562242373e-109,1.0,5.847249129661536e+276,5.847249129661536e+276
4.6499343625939325e-217,3.349849392404309e+244,-6.3622847291437646e-204,1.0,0.0,3.349849392404309e+244,3.349849392404309e+244
2.7608065463881523e+94,2.693147453243542e+222,+inf.0,0.0,+nan.0,-inf.0,-inf.0
-1.4860977463744092e-232,1.689158328594349e-20,0.0,1.0,0.0,1.689158328594349e-20,1.689158328594349e-20
-3.361297938897763e-205,1.0845615968876856e-238,-0.0,1.0,0.0,1.0845615968876856e-238,1.0845615968876856e-238
-1.0134580833132948e-29,8.082437869683432e+256,-1.2867268009919856e+286,6.2813938929789756e-30,1.0,1.2867268009919856e+286,1.2867268009919856e+286
-5.2296154609022426e+237,-inf.0,3.0373762137412015e+208,+nan.0,0.0,-inf.0,-inf.0
4.761679848477197e+82,1.3705856751416517e-108,1.177615908664165e-309,1.0,8.592063451578512e-202,1.3705856751416517e-108,1.3705856751416517e-108
9.878636637721963e+259,8.689802755105801e+274,3.4262869878885866e+277,0.00254266441724214,1.0025426644172422,-3.417597185133481e+277,-3.417597185133481e+277
-2.1101335667834628e-137,3.549351545440269e+200,8.848943924832404e-126,1.0,0.0,3.549351545440269e+200,3.549351545440269e+200
-6.425714975676763e-62,4.0753915003415773e-160,1.0838011454190846e-10,3.760276059466336e-150,1.0,-1.0838011454190846e-10,-1.0838011454190846e-10
-6.89143574596269e+93,-1.4453022972213322e+114,7.84506710249205e-136,1.0,5.427976636842406e-250,-1.4453022972213322e+114,-1.4453022972213322e+114
4.359609807190855e-14,8.593004619828695e+196,1.7650740907406307e-29,1.0,2.0540825576512005e-226,8.593004619828695e+196,8.593004619828695e+196
5.6965525322828775e+221,+inf.0,-4.451347274377382e+164,+nan.0,0.0,+inf.0,+inf.0
-1.8178753789822628e+34,-1.5725082092851875e-7,-2.60533190213041e+149,6.035730833370325e-157,1.0,2.60533190213041e+149,2.60533190213041e+149
4.57459533724735e+172,4.443488133524425e+302,4.934074757731946e+295,1.000000111040587,1.1104058697465142e-7,4.4434876401169486e+302,4.4434876401169486e+302
2.074058735765057e+277,+inf.0,-inf.0,+nan.0,+nan.0,+inf.0,+inf.0
5.3683307994454e-186,3.4381891783676286e-247,-5.99915575868794e-237,5.731121705235636e-11,0.9999999999426888,5.999155759031759e-237,5.999155759031759e-237
3.1168048616031733e-277,4.3550634943293574e-64,-2.1832520040483474e-82,1.0,5.013134726717801e-19,4.3550634943293574e-64,4.3550634943293574e-64
5.351593998264366e-49,1.2081562847188249e-15,-1.4282627339985427e+189,8.45892184931892e-205,1.0,1.4282627339985427e+189,1.4282627339985427e+189
2.7459282169273524e+261,1.084218074200443e+191,+inf.0,0.0,+nan.0,-inf.0,-inf.0
1.1911080757156011e-5,1.1434375317710553e-286,0.0,1.0,0.0,1.1434375317710553e-286,1.1434375317710553e-286
2.2464505439788267e-32,3.8176164184594904e-91,1.990735289609051e+47,1.9176916380525962e-138,1.0,-1.990735289609051e+47,-1.990735289609051e+47
9.085591337867977e+141,9.88618322853504e+210,-inf.0,0.0,+nan.0,+inf.0,+inf.0
-3.1829355121917503e+244,-8.885360942976987e+170,2.1648726745694766e+224,4.1043341935774575e-54,1.0,-2.1648726745694766e+224,-2.1648726745694766e+224
-4.7199696025183424e+194,-inf.0,-7.505884658898256e+238,+nan.0,0.0,-inf.0,-inf.0
3.6097094159101804e-170,6.298514285690656e-220,0.0,1.0,0.0,6.298514285690656e-220,6.298514285690656e-220
2.0322980029452124e+162,2.382227820379814e-95,-1.1795460823526026e-292,1.0,4.95144113531736e-198,2.382227820379814e-95,2.382227820379814e-95
-2.2958912027724133e-256,7.804444428829164e+274,-1.9773193328738396e+21,1.0,2.533581154822164e-254,7.804444428829164e+274,7.804444428829164e+274
-8.443473211128077e+85,-8.420797103208955e+290,1.001071328492937e+237,1.0,1.1888082757764745e-54,-8.420797103208955e+290,-8.420797103208955e+290
-7.860169581370916e-110,1.3024928308759837e-184,1.305036014129057e-5,9.980512543519571e-180,1.0,-1.305036014129057e-5,-1.305036014129057e-5
-4.4340269869338645e-154,2.7845569059578394e-224,4.6330269423215996e-92,6.010232490818419e-133,1.0,-4.6330269423215996e-92,-4.6330269423215996e-92
-4.278254203751618e-274,5.746704526485669e+143,-6.351164078670689e+132,0.9999999999889482,1.105183683853758e-11,5.74670452654918e+143,5.746704526549181e+143
-2.3377787014846606e+97,-2.7122925688611488e-211,-0.0,1.0,0.0,-2.7122925688611488e-211,-2.7122925688611488e-211
2.6888660374988826e-41,1.314034454194196e+211,-2.6529988974710063e+112,1.0,2.0189720969667435e-99,1.314034454194196e+211,1.314034454194196e+211
1.3545005596906937e-5,4.629741562503727e+243,+inf.0,0.0,+nan.0,-inf.0,-inf.0
7.843433284331169e-56,1.1283693574447814e+299,-7.577261408643582e+165,1.0,6.715231460913176e-134,1.1283693574447814e+299,1.1283693574447814e+299
-3.2038828295002564e+54,-3.37785557547355e+101,5.097270531726558e+130,6.62679281872331e-30,1.0,-5.097270531726558e+130,-5.097270531726558e+130
1.729078957037413e+262,+inf.0,+inf.0,+nan.0,+nan.0,+nan.0,+inf.0
-1.9947324825002588e-293,7.153520847616008e-210,8.26505e-318,1.0,1.155382285501634e-108,7.153520847616008e-210,7.153520847616008e-210
-9.934581338373854e+178,-6.222472383082472e+295,7.073126714463319e+23,1.0,1.1367068070392065e-272,-6.222472383082472e+295,-6.222472383082472e+295
9.397840494032283e+139,3.5988574650906634e-113,6.45926234407806e-19,5.5716230017970164e-95,1.0,-6.45926234407806e-19,-6.45926234407806e-19
6.96574457037057e+63,2.232640376128058e+295,1.020580916024866e+239,1.0,4.571183639502219e-57,2.232640376128058e+295,2.232640376128058e+295
1.548206050883189e-245,3.617963987495965e+32,0.0,1.0,0.0,3.617963987495965e+32,3.617963987495965e+32
-3.44203448366288e-50,2.8855807819371927e+83,+inf.0,0.0,+nan.0,-inf.0,-inf.0
3.5589167426200917e+223,3.0061078490550076e-23,6.96992165261393e-201,1.0,2.3185866916933724e-178,3.0061078490550076e-23,3.0061078490550076e-23
4.562593851560353e+39,5.655988878794976e+128,9.68277607758557e-151,1.0,1.711951046065089e-279,5.655988878794976e+128,5.655988878794976e+128
1.198172265682578e+93,1.377929368731029e+272,1.900762242899213e+193,1.0,1.3794337257283908e-79,1.377929368731029e+272,1.377929368731029e+272
-2.454506420878868e-155,2.166034937521672e+166,1.5153927260405143e-128,1.0,6.996160125535151e-295,2.166034937521672e+166,2.166034937521672e+166
-3.420273928594994e+295,-1.141571863873327e+28,-2.8794433500935525e-248,1.0,2.5223496139118806e-276,-1.141571863873327e+28,-1.141571863873327e+28
7.489283199464224e+186,3.0899731237666246e+106,+inf.0,0.0,+nan.0,-inf.0,-inf.0
-6.258042809058059e-204,5.561164514286833e-23,0.0,1.0,0.0,5.561164514286833e-23,5.561164514286833e-23
2.077672323460059e+190,+inf.0,+inf.0,+nan.0,+nan.0,+nan.0,-inf.0
-1.7775953948585885e-273,1.121743649441368e+227,-2.863976641735537e-173,1.0,0.0,1.121743649441368e+227,1.121743649441368e+227
-5.372721170516241e-162,3.092681905757337e-288,-0.0,1.0,0.0,3.092681905757337e-288,3.092681905757337e-288
-2584.8830345526603,-1.0678041071175844e-162,-5.540939673723498e+35,1.9271173663582274e-198,1.0,5.540939673723498e+35,5.540939673723498e+35
-5.5272599939505176e+209,-2.3762287364909203e+233,-3.964189723204004e+206,1.0,1.6682694146095102e-27,-2.3762287364909203e+233,-2.3762287364909203e+233
-5.230813064056209e-18,1.5272602760030914e+39,-9.319322078265256e-245,1.0,6.101986822216275e-284,1.5272602760030914e+39,1.5272602760030914e+39
-1.4127438235022413e+246,-2.0394696841351534e+133,-8.490848454216945e+244,2.401962177433822e-112,1.0,8.490848454216945e+244,8.490848454216945e+244
1.413057557337428e-156,4.23063473585503e-270,-0.0,1.0,0.0,4.23063473585503e-270,4.23063473585503e-270
-3.388252616760559e-208,1.9117465498205225e-235,1.2764223646831288e-204,1.4977382116734634e-31,1.0,-1.2764223646831288e-204,-1.2764223646831288e-204
-2.517201499506442e-52,1.7850921926525164e-18,-2.3764315932627657e+59,7.511649810216674e-78,1.0,2.3764315932627657e+59,2.3764315932627657e+59
2.0511077402145917e+78,2.2729010371939224e+235,9.131274713444423e-51,1.0,4.017453714006708e-286,2.2729010371939224e+235,2.2729010371939224e+235
7.306296951024337e-78,0.09806850099918857,-2.078773774898466e+146,4.717612959302343e-148,1.0,2.078773774898466e+146,2.078773774898466e+146
-9.556627132805458e+138,-1.374307149623387e+109,-4.393626581873414e+244,3.127956197491393e-136,1.0,4.393626581873414e+244,4.393626581873414e+244
1.6840745033077354e+159,3.506596731026958e+160,8.695571605750637e-146,1.0,2.4797751987876892e-306,3.506596731026958e+160,3.506596731026958e+160
5.666605553801622e+305,+inf.0,-inf.0,+nan.0,+nan.0,+inf.0,+inf.0
-2.9436778559677465e+228,-inf.0,4.4255479991199954e+228,+nan.0,0.0,-inf.0,-inf.0
2.5114661425875376e-154,2.7079529094537652e-307,6.02650717e-316,1.0000000022254845,2.2254844825830242e-9,2.707952903427258e-307,2.707952903427258e-307
4.913332093148988e-127,2.503312876133402e-47,2.4280643583849728e-151,1.0,9.699404263582675e-105,2.503312876133402e-47,2.503312876133402e-47
-3.371827798074379e-40,3.5429537910202835e+157,-inf.0,0.0,+nan.0,+inf.0,+inf.0
-1.3564249964243173e-35,4.4751987227208153e+219,1.8966278877282388e-17,1.0,4.2380864074235654e-237,4.4751987227208153e+219,4.4751987227208153e+219
-1.4916731117932641e+258,-inf.0,-2.454034633220473e+191,+nan.0,0.0,-inf.0,-inf.0
-4.768846344601242e+136,-1.2598939243286393e+208,+inf.0,0.0,+nan.0,-inf.0,-inf.0
-1.7366752634621104e+165,-9.416448555659012e-33,-5.126031252665741e+31,1.836986177320336e-64,1.0,5.126031252665741e+31,5.126031252665741e+31
4.410821176906214e-138,9.193263951575077e+186,4.520449068478282e-127,1.0,4.9171318176e-314,9.193263951575077e+186,9.193263951575077e+186
2.8272897978234214e-141,4.1980078393850554e+171,-inf.0,0.0,+nan.0,+inf.0,+inf.0
-3.0202688422607766e+184,-1086173093835530.9,-1.6721833323372491e+230,6.495538335006376e-216,1.0,1.6721833323372491e+230,1.6721833323372491e+230
1.4178574534479583e-77,0.000207873363110396,8.822454344344654e+60,2.3561851951508984e-65,1.0,-8.822454344344654e+60,-8.822454344344654e+60
8.808957739608594e-126,6.233405078386598e+259,1.0240690721036665e+115,1.0,1.6428726502220645e-145,6.233405078386598e+259,6.233405078386598e+259
4.547028651093067e+20,4.461656498501071e+215,-1.0543154148236371e+116,1.0,2.36305823896986e-100,4.461656498501071e+215,4.461656498501071e+215
-2.0366010021217835e-14,7.204518940984327e+212,-4.378826494396825e-57,1.0,6.077888794888173e-270,7.204518940984327e+212,7.204518940984327e+212
-3.2560418647620763e-308,21404300.304383837,9.159096585871738e-301,1.0,4.279091797266484e-308,21404300.304383837,21404300.304383837
-1.4582638890262635e-115,3.993739538550608e-171,-1.542347025367296e-154,2.5893910208693376e-17,1.0,1.542347025367296e-154,1.542347025367296e-154
-3.979781635534282e-174,3.9880873819098566e-43,6.247944643265028e-190,1.0,1.566651892234354e-147,3.9880873819098566e-43,3.9880873819098566e-43
-17135414572219764.0,-1.721063303714033e+220,-inf.0,0.0,+nan.0,+inf.0,+inf.0
4.9576930683500207e-54,1.5974588166996327e-53,-1.0574824029577381e-293,1.0,6.619778813093337e-241,1.5974588166996327e-53,1.5974588166996327e-53
4.60115250730918e-58,5.353592278590507e+270,-inf.0,0.0,+nan.0,+inf.0,+inf.0
-3.458716514926159e+185,-4.599699302580619e+54,7.907722152380542e+194,5.816718410112481e-141,1.0,-7.907722152380542e+194,-7.907722152380542e+194
-1.9166202820732172e+126,-2.7918108254567572e-154,-0.0,1.0,0.0,-2.7918108254567572e-154,-2.7918108254567572e-154
-1.5797838051117817e+198,-inf.0,-5.643507274019608e+170,+nan.0,0.0,-inf.0,-inf.0
4.541874123214806e+22,3.540735049085961e+179,-3.5148618570995494e+232,1.0073610836039406e-53,1.0,3.5148618570995494e+232,3.5148618570995494e+232
-1.1840242124556284e+145,-inf.0,+inf.0,+nan.0,+nan.0,-inf.0,-inf.0
1.7999234861587934e+72,1.1430975237344122e-106,0.0,1.0,0.0,1.1430975237344122e-106,1.1430975237344122e-106
9.88148392980425e-215,4.5076049594346643e-169,-0.0,1.0,0.0,4.5076049594346643e-169,4.5076049594346643e-169
8.25381735538113e-215,3.4018912134086052e-239,1.1617677403286765e-296,1.0,3.4150643493523585e-58,3.4018912134086052e-239,3.4018912134086052e-239
-2.45262806162462e+149,-inf.0,+inf.0,+nan.0,+nan.0,-inf.0,-inf.0
-5.207150111293461e+253,-1.0210055052173968e+196,2.1225334778271704e+80,1.0,2.0788658503611414e-116,-1.0210055052173968e+196,-1.0210055052173968e+196
-5.416001126343974e-272,2.1710784345585595e-170,-0.0,1.0,0.0,2.1710784345585595e-170,2.1710784345585595e-170
-3.8856493196565724e+232,-inf.0,+inf.0,+nan.0,+nan.0,-inf.0,-inf.0
-7.824454980074815e+194,-4.2251741238975994e-14,2.0942167529310302e-159,1.0,4.956521770513866e-146,-4.2251741238975994e-14,-4.2251741238975994e-14
3.8854805243927815e-214,1.2703088901388947e-125,7.036695791705828e-263,1.0,5.539358061909211e-138,1.2703088901388947e-125,1.2703088901388947e-125
-7.356555428887745e-166,1.0120623630561314e-218,0.0,1.0,0.0,1.0120623630561314e-218,1.0120623630561314e-218
-1.2709833807478778e-143,6.1263137035242476e-236,-3.033609693696442e-145,2.0194798679125256e-91,1.0,3.033609693696442e-145,3.033609693696442e-145
5.202355692725143e+111,+inf.0,+inf.0,+nan.0,+nan.0,+nan.0,+inf.0
9.47250320274117e-245,1.0030787278960316e+47,-2.168590729511746e-160,1.0,2.161934720777489e-207,1.0030787278960316e+47,1.0030787278960316e+47
-7.628099828736985e-114,1.8808352178460026e-78,4.7291674054871185e-110,1.0,2.514397519046418e-32,1.8808352178460026e-78,1.8808352178460026e-78
9.322373498180086e-192,1.0254832096267473e-108,8.299583181139084e-25,1.235583989274512e-84,1.0,-8.299583181139084e-25,-8.299583181139084e-25
1.4044800587070162e-158,3.057392830186763e-191,-0.0,1.0,0.0,3.057392830186763e-191,3.057392830186763e-191
3.139631940922917e-300,7.142665270158992e-213,2.515492184956866e-293,1.0,3.5217836617182997e-81,7.142665270158992e-213,7.142665270158992e-213
-4.187233200931765e-63,1.7658729256167448e-160,-4.459538626989214e+46,3.959765960832019e-207,1.0,4.459538626989214e+46,4.459538626989214e+46
2.2544748879415558e-5,4.900495850730081e-125,1.05004090430431e-132,1.0000000214272382,2.1427238360937504e-8,4.900495745725991e-125,4.900495745725991e-125
8.813600916335468e-71,2.5506739028198317e-75,-2.53854839214743e-310,1.0,9.952461541010798e-236,2.5506739028198317e-75,2.5506739028198317e-75
-8.515057128788227e+119,-2.0834430425322387e-131,-733397551766004.8,2.840809922961094e-146,1.0,733397551766004.8,733397551766004.8
-7.509268215619446e-298,3.554435614088037e+303,5.188569395404813e-218,1.0,0.0,3.554435614088037e+303,3.554435614088037e+303
-2.148792482590177e+212,-3.0150883352873e+281,-inf.0,0.0,+nan.0,+inf.0,+inf.0
-4.255964813732814e-95,2.0111160393899356e-148,1.5008605135032866e-296,1.0,7.462824044497039e-149,2.0111160393899356e-148,2.0111160393899356e-148
-1.4239712780565865e-91,7.225433225733906e+243,4.378055501991375e+197,1.0,6.0592290665680935e-47,7.225433225733906e+243,7.225433225733906e+243
8.09379449580197e-261,3.36724382555635e+293,9.748802893359108e+77,1.0,2.895187696052385e-216,3.36724382555635e+293,3.36724382555635e+293
-3.916248600666346e+206,-inf.0,-inf.0,+nan.0,+nan.0,+nan.0,+inf.0
-543134649210.1279,-inf.0,+inf.0,+nan.0,+nan.0,-inf.0,-inf.0
1.368851505534813e-18,8.288984052193206e+123,4.3487197579791566e-94,1.0,5.246384515396089e-218,8.288984052193206e+123,8.288984052193206e+123
1.1821931650200715e-17,1.1012863613989044e-205,-0.0,1.0,0.0,1.1012863613989044e-205,1.1012863613989044e-205
9.30115668474723e+155,+inf.0,1.4151546255508218e+59,+nan.0,0.0,+inf.0,+inf.0
6.567196817912093e-300,5.814504321032588e-36,-0.0,1.0,0.0,5.814504321032588e-36,5.814504321032588e-36
-4.646499810285992e-75,2.343158040961045e+217,-2.108567409132306e+172,1.0,8.998827105437063e-46,2.343158040961045e+217,2.343158040961045e+217
-3.5337771891432455e-83,8.070141576362639e-11,-8.973221900854276e+93,8.993582980037905e-105,1.0,8.973221900854276e+93,8.973221900854276e+93
4.238389512543531e+91,+inf.0,-inf.0,+nan.0,+nan.0,+inf.0,+inf.0
1.9241205704480587e+38,7.430587755186598e+168,-1.4355104037645052e+301,5.1762688279377894e-133,1.0,1.4355104037645052e+301,1.4355104037645052e+301
